Country,Variable,Measure,Year,Value
Lithuania,Airport infrastructure maintenance,National currency,2003,3000000.0
Lithuania,Airport infrastructure maintenance,National currency,2004,3000000.0
Lithuania,Airport infrastructure maintenance,National currency,2005,3000000.0
Lithuania,Airport infrastructure maintenance,National currency,2006,3000000.0
Lithuania,Airport infrastructure maintenance,National currency,2007,4000000.0
Lithuania,Airport infrastructure maintenance,National currency,2008,12000000.0
Lithuania,Airport infrastructure maintenance,National currency,2009,2000000.0
Lithuania,Airport infrastructure maintenance,National currency,2010,1000000.0
Lithuania,Airport infrastructure maintenance,National currency,2011,1000000.0
Lithuania,Airport infrastructure maintenance,National currency,2012,1000000.0
Lithuania,Airport infrastructure maintenance,National currency,2013,2000000.0
Lithuania,Airport infrastructure maintenance,National currency,2014,2000000.0
Lithuania,Airport infrastructure maintenance,National currency,2015,2000000.0
Lithuania,Airport infrastructure maintenance,National currency,2016,3000000.0
Lithuania,Airport infrastructure maintenance,National currency,2017,5000000.0
Lithuania,Airport infrastructure maintenance,National currency,2018,4000000.0
Lithuania,Airport infrastructure maintenance,National currency,2019,3000000.0
Lithuania,Airport infrastructure maintenance,National currency,2020,2000000.0
Lithuania,Airport infrastructure maintenance,National currency,2021,3000000.0
Lithuania,Rail infrastructure maintenance,Euro,2000,48000000.0
Lithuania,Rail infrastructure maintenance,Euro,2001,49000000.0
Lithuania,Rail infrastructure maintenance,Euro,2002,75000000.0
Lithuania,Rail infrastructure maintenance,Euro,2003,93000000.0
Lithuania,Rail infrastructure maintenance,Euro,2004,96000000.0
Lithuania,Rail infrastructure maintenance,Euro,2005,105000000.0
Lithuania,Rail infrastructure maintenance,Euro,2006,105000000.0
Lithuania,Rail infrastructure maintenance,Euro,2007,115000000.0
Lithuania,Rail infrastructure maintenance,Euro,2008,166000000.0
Lithuania,Rail infrastructure maintenance,Euro,2009,132000000.0
Lithuania,Rail infrastructure maintenance,Euro,2010,143000000.0
Lithuania,Rail infrastructure maintenance,Euro,2011,151000000.0
Lithuania,Rail infrastructure maintenance,Euro,2012,156000000.0
Lithuania,Rail infrastructure maintenance,Euro,2013,153000000.0
Lithuania,Rail infrastructure maintenance,Euro,2014,155000000.0
Lithuania,Rail infrastructure maintenance,Euro,2015,161000000.0
Lithuania,Rail infrastructure maintenance,Euro,2016,167000000.0
Lithuania,Rail infrastructure maintenance,Euro,2017,180000000.0
Lithuania,Rail infrastructure maintenance,Euro,2018,156000000.0
Lithuania,Rail infrastructure maintenance,Euro,2019,162000000.0
Lithuania,Rail infrastructure maintenance,Euro,2020,163000000.0
Lithuania,Rail infrastructure maintenance,Euro,2021,162000000.0
Lithuania,Road infrastructure maintenance,Euro,2000,61000000.0
Lithuania,Road infrastructure maintenance,Euro,2001,74000000.0
Lithuania,Road infrastructure maintenance,Euro,2002,107000000.0
Lithuania,Road infrastructure maintenance,Euro,2003,122000000.0
Lithuania,Road infrastructure maintenance,Euro,2004,122000000.0
Lithuania,Road infrastructure maintenance,Euro,2005,125000000.0
Lithuania,Road infrastructure maintenance,Euro,2006,161000000.0
Lithuania,Road infrastructure maintenance,Euro,2007,125000000.0
Lithuania,Road infrastructure maintenance,Euro,2008,134000000.0
Lithuania,Road infrastructure maintenance,Euro,2009,125000000.0
Lithuania,Road infrastructure maintenance,Euro,2010,160000000.0
Lithuania,Road infrastructure maintenance,Euro,2011,153000000.0
Lithuania,Road infrastructure maintenance,Euro,2012,123000000.0
Lithuania,Road infrastructure maintenance,Euro,2013,127000000.0
Lithuania,Road infrastructure maintenance,Euro,2014,143000000.0
Lithuania,Road infrastructure maintenance,Euro,2015,159000000.0
Lithuania,Road infrastructure maintenance,Euro,2016,152000000.0
Lithuania,Road infrastructure maintenance,Euro,2017,151000000.0
Lithuania,Road infrastructure maintenance,Euro,2018,144000000.0
Lithuania,Road infrastructure maintenance,Euro,2019,147000000.0
Lithuania,Road infrastructure maintenance,Euro,2020,140000000.0
Lithuania,Road infrastructure maintenance,Euro,2021,146000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2000,6000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2001,6000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2002,7000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2003,7000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2004,8000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2005,8000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2006,9000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2007,9000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2008,11000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2009,8000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2010,8000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2011,8000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2012,8000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2013,8000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2014,8000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2015,9000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2016,10000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2017,11000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2018,11000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2019,23000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2020,22000000.0
Lithuania,Road infrastructure maintenance: Of which motorway,Euro,2021,24600000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2000,1000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2001,1000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2002,1000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2003,1000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2004,1000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2005,2000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2006,2000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2007,2000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2008,3000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2009,1000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2010,1000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2011,1000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2012,2000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2013,2000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2014,2000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2015,2000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2016,2000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2017,2000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2018,2000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2019,2000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2020,4000000.0
Lithuania,Inland waterway infrastucture maintenance,Euro,2021,3000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2000,4000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2001,5000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2002,4000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2003,5000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2004,3000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2005,5000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2006,3000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2007,4000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2008,6000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2009,2000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2010,7000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2011,2000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2012,3000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2013,3000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2014,4000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2015,7000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2016,4000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2017,3000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2018,3000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2019,5000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2020,4000000.0
Lithuania,Maritime port infrastructure maintenance,Euro,2021,1827621.87
Lithuania,Airport infrastructure maintenance,Euro,2000,1000000.0
Lithuania,Airport infrastructure maintenance,Euro,2001,3000000.0
Lithuania,Airport infrastructure maintenance,Euro,2002,3000000.0
Lithuania,Airport infrastructure maintenance,Euro,2003,3000000.0
Lithuania,Airport infrastructure maintenance,Euro,2004,3000000.0
Lithuania,Airport infrastructure maintenance,Euro,2005,3000000.0
Lithuania,Airport infrastructure maintenance,Euro,2006,3000000.0
Lithuania,Airport infrastructure maintenance,Euro,2007,4000000.0
Lithuania,Airport infrastructure maintenance,Euro,2008,12000000.0
Lithuania,Airport infrastructure maintenance,Euro,2009,2000000.0
Lithuania,Airport infrastructure maintenance,Euro,2010,1000000.0
Lithuania,Airport infrastructure maintenance,Euro,2011,1000000.0
Lithuania,Airport infrastructure maintenance,Euro,2012,1000000.0
Lithuania,Airport infrastructure maintenance,Euro,2013,2000000.0
Lithuania,Airport infrastructure maintenance,Euro,2014,2000000.0
Lithuania,Airport infrastructure maintenance,Euro,2015,2000000.0
Lithuania,Airport infrastructure maintenance,Euro,2016,3000000.0
Lithuania,Airport infrastructure maintenance,Euro,2017,5000000.0
Lithuania,Airport infrastructure maintenance,Euro,2018,4000000.0
Lithuania,Airport infrastructure maintenance,Euro,2019,3000000.0
Lithuania,Airport infrastructure maintenance,Euro,2020,2000000.0
Lithuania,Airport infrastructure maintenance,Euro,2021,3000000.0
Lithuania,Rail infrastructure maintenance,Constant Euro,2000,72837855.71
Lithuania,Rail infrastructure maintenance,Constant Euro,2001,74595366.84
Lithuania,Rail infrastructure maintenance,Constant Euro,2002,113813906.4
Lithuania,Rail infrastructure maintenance,Constant Euro,2003,142286738.7
Lithuania,Rail infrastructure maintenance,Constant Euro,2004,143040575.3
Lithuania,Rail infrastructure maintenance,Constant Euro,2005,146372709.3
Lithuania,Rail infrastructure maintenance,Constant Euro,2006,137135810.0
Lithuania,Rail infrastructure maintenance,Constant Euro,2007,138360219.9
Lithuania,Rail infrastructure maintenance,Constant Euro,2008,182045020.9
Lithuania,Rail infrastructure maintenance,Constant Euro,2009,149692618.0
Lithuania,Rail infrastructure maintenance,Constant Euro,2010,158160044.0
Lithuania,Rail infrastructure maintenance,Constant Euro,2011,158527037.4
Lithuania,Rail infrastructure maintenance,Constant Euro,2012,159417401.2
Lithuania,Rail infrastructure maintenance,Constant Euro,2013,154373642.7
Lithuania,Rail infrastructure maintenance,Constant Euro,2014,155098708.3
Lithuania,Rail infrastructure maintenance,Constant Euro,2015,161000000.0
Lithuania,Rail infrastructure maintenance,Constant Euro,2016,164408506.4
Lithuania,Rail infrastructure maintenance,Constant Euro,2017,169993226.7
Lithuania,Rail infrastructure maintenance,Constant Euro,2018,142308011.6
Lithuania,Rail infrastructure maintenance,Constant Euro,2019,143889954.9
Lithuania,Rail infrastructure maintenance,Constant Euro,2020,142241538.2
Lithuania,Rail infrastructure maintenance,Constant Euro,2021,132730705.9
Lithuania,Road infrastructure maintenance,Constant Euro,2000,92564774.97
Lithuania,Road infrastructure maintenance,Constant Euro,2001,112654227.5
Lithuania,Road infrastructure maintenance,Constant Euro,2002,162374506.4
Lithuania,Road infrastructure maintenance,Constant Euro,2003,186655721.7
Lithuania,Road infrastructure maintenance,Constant Euro,2004,181780731.1
Lithuania,Road infrastructure maintenance,Constant Euro,2005,174253225.3
Lithuania,Road infrastructure maintenance,Constant Euro,2006,210274908.7
Lithuania,Road infrastructure maintenance,Constant Euro,2007,150391543.4
Lithuania,Road infrastructure maintenance,Constant Euro,2008,146952004.8
Lithuania,Road infrastructure maintenance,Constant Euro,2009,141754373.1
Lithuania,Road infrastructure maintenance,Constant Euro,2010,176962287.0
Lithuania,Road infrastructure maintenance,Constant Euro,2011,160626733.3
